ID,Size,Predicted,Actual
658,3,0.014965,NO
659,3,0.014965,NO
660,3,0.014965,NO
661,3,0.014965,NO
662,3,0.014965,NO
663,3,0.014965,NO
664,3,0.014965,NO
665,3,0.014965,NO
666,3,0.014965,NO
667,3,0.014965,NO
668,3,0.014965,NO
669,3,0.014965,NO
670,3,0.008246,NO
671,3,0.014965,NO
672,3,0.014965,NO
673,3,0.014965,NO
674,3,0.014965,NO
675,3,0.014965,NO
676,1,0.001322,NO
677,12,0.011771,NO
678,9,0.055562,NO
679,1,0.001322,NO
680,1,0.001322,NO
681,1,0.001322,NO
682,1,0.001322,NO
683,1,0.001322,NO
684,1,0.001322,NO
685,1,0.001322,NO
686,1,0.001322,NO
687,1,0.001322,NO
688,1,0.001322,NO
689,2,0.001322,NO
690,11,0.069384,NO
691,1,0.001322,NO
692,1,0.001322,NO
693,0,0.001322,NO
694,12,0.064837,YES
695,5,0.026204,YES
696,12,0.069384,NO
697,6,0.014965,NO
698,6,0.014965,NO
699,19,0.000000,YES
700,12,0.014965,NO
701,5,0.014965,NO
702,3,0.010621,NO
703,21,0.031940,NO
704,1,0.001322,NO
705,1,0.001322,NO
706,1,0.001322,NO
707,1,0.001322,NO
708,1,0.001322,NO
709,23,0.062759,NO
710,22,0.006723,NO
711,30,0.063990,NO
712,7,0.018427,NO
713,18,0.000000,NO
714,1,0.001322,NO
715,2,0.001322,NO
716,7,0.014965,NO
717,4,0.014965,NO
718,3,0.014965,NO
719,1,0.001322,NO
720,23,0.063990,NO
721,8,0.069384,NO
722,15,0.020576,NO
723,45,0.000000,NO
724,11,0.000000,NO
725,6,0.010773,NO
726,20,0.011771,NO
727,2,0.001322,NO
728,12,0.018427,NO
729,2,0.014965,NO
730,5,0.010773,NO
731,35,0.062806,YES
732,4,0.018427,NO
733,1,0.001322,NO
734,1,0.001322,NO
735,1,0.001322,NO
736,3,0.014965,NO
737,9,0.090838,NO
738,7,0.018427,NO
739,17,0.020576,NO
740,8,0.008246,NO
741,7,0.018427,NO
742,5,0.014965,NO
743,9,0.010773,NO
744,1,0.001322,NO
745,13,0.020576,NO
746,1,0.001322,NO
747,10,0.018427,NO
748,1,0.001322,NO
749,11,0.018427,NO
