Release,LOC,#Parameters,#Authors,#Revisions,StmtAdded,StmtDeleted,MaxChurn,AvgChurn,#Branches,NestingDepth,NFix,NSmells,Buggy
1,16,0,1,1,16,0,16,16,8,7,0,0,no
1,101,2,1,1,101,0,101,101,47,7,0,0,no
1,105,4,1,1,105,0,105,105,44,7,0,0,no
1,111,2,1,1,111,0,111,111,36,6,0,0,no
1,23,1,1,1,23,0,23,23,7,5,0,0,no
1,39,1,1,1,39,0,39,39,12,7,0,0,no
1,70,4,1,1,70,0,70,70,17,2,0,0,no
1,59,1,1,1,59,0,59,59,28,1,0,0,no
1,59,1,1,1,59,0,59,59,30,1,0,0,no
1,36,3,1,1,36,0,36,36,21,3,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,17,0,1,1,17,0,17,17,7,4,0,0,no
1,13,0,1,1,13,0,13,13,6,5,0,0,no
1,13,0,1,1,13,0,13,13,6,5,0,0,no
1,19,1,1,1,19,0,19,19,9,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,27,1,1,1,27,0,27,27,8,7,0,0,no
1,27,0,1,1,27,0,27,27,6,4,0,0,no
1,32,0,1,1,32,0,32,32,8,4,0,0,no
1,46,1,1,1,46,0,46,46,11,4,0,0,no
1,42,0,1,1,42,0,42,42,12,3,0,0,no
1,33,2,1,1,33,0,33,33,11,3,0,0,no
1,20,1,1,1,20,0,20,20,7,2,0,0,no
1,16,1,1,1,16,0,16,16,8,1,0,0,no
1,21,1,1,1,21,0,21,21,14,2,0,0,no
1,8,1,1,1,8,0,8,8,5,5,0,0,no
1,11,2,1,1,11,0,11,11,4,1,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,4,6,1,1,4,0,4,4,3,2,0,0,no
1,20,2,1,1,20,0,20,20,7,10,0,0,no
1,19,3,1,1,19,0,19,19,9,3,0,0,no
1,7,2,1,1,7,0,7,7,3,1,0,0,no
1,10,5,1,1,10,0,10,10,2,1,0,0,no
1,118,6,1,1,118,0,118,118,44,2,0,0,no
1,58,4,1,1,58,0,58,58,31,24,0,0,no
1,71,2,1,1,71,0,71,71,41,2,0,0,no
1,62,1,1,1,62,0,62,62,29,1,0,0,no
1,23,2,1,1,23,0,23,23,9,2,0,0,no
1,27,1,1,1,27,0,27,27,18,1,0,0,no
1,37,1,2,2,37,0,36,18.5,11,4,0,0,no
1,48,5,2,2,48,0,47,24,12,3,0,0,no
1,16,6,2,3,16,0,16,5.333333,6,2,0,0,yes
1,41,1,1,1,41,0,41,41,13,2,0,0,no
1,21,3,1,1,21,0,21,21,10,2,0,0,no
1,1,11,1,1,1,0,1,1,0,0,0,0,no
1,26,11,1,1,26,0,26,26,18,2,0,0,no
1,22,1,1,1,22,0,22,22,18,3,0,0,no
1,31,4,2,3,31,0,30,10.333333,9,2,0,0,no
1,15,3,1,1,15,0,15,15,1,1,0,0,no
1,7,2,1,1,7,0,7,7,4,2,0,0,no
1,30,4,1,1,30,0,30,30,14,4,0,0,no
1,15,1,1,1,15,0,15,15,9,1,0,0,no
1,33,1,1,1,33,0,33,33,16,1,0,0,no
1,16,1,1,1,16,0,16,16,10,1,0,0,no
